orders
order_ID,employee_ID,customer_ID,total_price,order_date
'6258ecfe-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ecff-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed00-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed01-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed02-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed03-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed04-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed05-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-3'
'6258ed06-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed07-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed08-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed09-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed0a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed0b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed0c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed0d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed0e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed0f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed10-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed11-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed12-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed13-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed14-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed15-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed16-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed17-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed18-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed19-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed1a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed1b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed1c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed1d-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed1e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed1f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed20-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed21-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed22-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed23-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed24-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed25-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed26-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed27-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed28-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed29-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed2a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed2b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed2c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed2d-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed2e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed2f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed30-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed31-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed32-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed33-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed34-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed35-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed36-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed37-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed38-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed39-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed3a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed3b-4436-11ed-97a8-698b2ad48b41',10.47,'2022-10-3'
'6258ed3c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed3d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed3e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed3f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed40-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed41-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed42-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed43-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed44-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed45-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed46-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed47-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed48-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed49-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed4a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed4b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed4c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed4d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed4e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed4f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed50-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed51-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed52-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed53-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed54-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed55-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed56-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed57-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-3'
'6258ed58-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed59-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed5a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed5b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed5c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed5d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed5e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed5f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed60-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed61-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed62-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed63-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed64-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed65-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed66-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed67-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed68-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed69-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-3'
'6258ed6a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed6b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed6c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed6d-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-3'
'6258ed6e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed6f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed70-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed71-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed72-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed73-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed74-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed75-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed76-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed77-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed78-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed79-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed7a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed7b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed7c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed7d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed7e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed7f-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed80-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed81-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed82-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed83-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed84-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed85-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed86-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed87-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed88-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed89-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed8a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ed8b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed8c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed8d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed8e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed8f-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed90-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed91-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed92-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed93-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed94-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed95-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed96-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ed97-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed98-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed99-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed9a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed9b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258ed9c-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed9d-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258ed9e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ed9f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258eda0-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258eda1-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258eda2-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258eda3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258eda4-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258eda5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258eda6-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258eda7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258eda8-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258eda9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edaa-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edab-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edac-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edad-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258edae-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edaf-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edb0-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edb1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edb2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edb3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edb4-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edb5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edb6-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edb7-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258edb8-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258edb9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edba-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edbb-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-3'
'6258edbc-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258edbd-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edbe-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edbf-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edc0-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edc1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edc2-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edc3-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258edc4-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258edc5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edc6-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edc7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edc8-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edc9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edca-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edcb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edcc-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edcd-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edce-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edcf-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edd0-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edd1-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-3'
'6258edd2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edd3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edd4-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258edd5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edd6-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edd7-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-3'
'6258edd8-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edd9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edda-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258eddb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258eddc-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258eddd-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-3'
'6258edde-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258eddf-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ede0-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ede1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ede2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ede3-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-4'
'6258ede4-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ede5-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-4'
'6258ede6-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ede7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ede8-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ede9-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-4'
'6258edea-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258edeb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258edec-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258eded-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258edee-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edef-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258edf0-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edf1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258edf2-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edf3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258edf4-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edf5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258edf6-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edf7-4436-11ed-97a8-698b2ad48b41',10.47,'2022-10-4'
'6258edf8-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258edf9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258edfa-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258edfb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258edfc-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258edfd-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258edfe-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258edff-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee00-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ee01-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-4'
'6258ee02-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee03-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-4'
'6258ee04-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee05-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee06-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee07-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-4'
'6258ee08-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ee09-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee0a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee0b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee0c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee0d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee0e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ee0f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee10-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee11-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee12-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ee13-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee14-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee15-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-4'
'6258ee16-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ee17-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-4'
'6258ee18-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee19-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee1a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee1b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee1c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ee1d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee1e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','6258ee1f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee20-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee21-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee22-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ee23-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee24-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','6258ee25-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-4'
'6258ee26-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','6258ee27-4436-11ed-97a8-698b2ad48b41',10.47,'2022-10-4'
